venda;data_hora;cliente;mesa;item;produto;quantidade;valor_unit;desconto;total_item
896;12/02/2022 18:51;CONSUMIDOR;M 4;33;CROISSANT  AMENDOAS 100G;1;14;0;14
896;12/02/2022 18:51;CONSUMIDOR;M 4;140;CROISSANT  TRADICIONAL 80 G;3;10;0;30
897;12/02/2022 19:05;CONSUMIDOR;M 4;57;TORRADA FARINA 165G;1;11;0;11
897;12/02/2022 19:05;CONSUMIDOR;M 4;131;QUICHE DE BACON SALADA VERDE;1;18,5;0;18,5
899;12/02/2022 19:23;CONSUMIDOR;M 5;42;PASTEL DE NATA 60G;1;8;0;8
900;12/02/2022 19:28;CONSUMIDOR;M 5;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
900;12/02/2022 19:28;CONSUMIDOR;M 5;185;CAFE EQUILIBRADO CAPSULA G;1;9;0;9
898;12/02/2022 19:33;CONSUMIDOR;M 4;35;FOLHADO MACA 80G;1;14,5;0;14,5
898;12/02/2022 19:33;CONSUMIDOR;M 4;123;CROISSANT OVOS BACON MEL;1;19,5;0;19,5
893;12/02/2022 20:11;CONSUMIDOR;M 1;29;BOMBOLONI NUTELLA 80G;1;12;0;12
893;12/02/2022 20:11;CONSUMIDOR;M 1;35;FOLHADO MACA 80G;1;14,5;0;14,5
893;12/02/2022 20:11;CONSUMIDOR;M 1;47;QUICHE FRANGO E ALHO PORO;1;18,5;0;18,5
893;12/02/2022 20:11;CONSUMIDOR;M 1;131;QUICHE DE BACON SALADA VERDE;1;18,5;0;18,5
893;12/02/2022 20:11;CONSUMIDOR;M 1;136;CROISSANT DA LARA;1;28,9;0;28,9
895;12/02/2022 20:42;CONSUMIDOR;M 3;35;FOLHADO MACA 80G;1;14,5;0;14,5
895;12/02/2022 20:42;CONSUMIDOR;M 3;123;CROISSANT OVOS BACON MEL;1;19,5;0;19,5
895;12/02/2022 20:42;CONSUMIDOR;M 3;177;COCA COLA LATA 350 ML;1;6,5;0;6,5
903;13/02/2022 07:20;CONSUMIDOR;M 3;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
902;13/02/2022 07:25;CONSUMIDOR;M 1;47;QUICHE FRANGO E ALHO PORO;1;18,5;0;18,5
902;13/02/2022 07:25;CONSUMIDOR;M 1;184;CAFE EQUILIBRADO CAPSULA P;1;6;0;6
904;13/02/2022 07:50;CONSUMIDOR;M 4;120;BOWL DE IOGURTE FRUTAS AVEIA;1;12,5;0;12,5
904;13/02/2022 07:50;CONSUMIDOR;M 4;126;SANDUICHE MISTO MOSTARDA NO;1;23,5;0;23,5
904;13/02/2022 07:50;CONSUMIDOR;M 4;128;CROISANT DE CROISSANT QUEIJO;1;29,5;0;29,5
904;13/02/2022 07:50;CONSUMIDOR;M 4;136;CROISSANT DA LARA;1;28,9;0;28,9
904;13/02/2022 07:50;CONSUMIDOR;M 4;140;CROISSANT  TRADICIONAL 80 G;1;10;0;10
904;13/02/2022 07:50;CONSUMIDOR;M 4;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
905;13/02/2022 07:59;CONSUMIDOR;M 1;123;CROISSANT OVOS BACON MEL;1;19,5;0;19,5
905;13/02/2022 07:59;CONSUMIDOR;M 1;124;SELECAO DE PAES GELEIA;1;15;0;15
907;13/02/2022 08:11;CONSUMIDOR;M 1;50;SOURDOUGH 369G;1;15;0;15
907;13/02/2022 08:11;CONSUMIDOR;M 1;172;SOURDOUGH QUILO;1;0;0;0
906;13/02/2022 08:20;CONSUMIDOR;M 3;123;CROISSANT OVOS BACON MEL;1;19,5;0;19,5
906;13/02/2022 08:20;CONSUMIDOR;M 3;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
906;13/02/2022 08:20;CONSUMIDOR;M 3;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
906;13/02/2022 08:20;CONSUMIDOR;M 3;184;CAFE EQUILIBRADO CAPSULA P;1;6;0;6
909;13/02/2022 08:57;CONSUMIDOR;M 1;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
909;13/02/2022 08:57;CONSUMIDOR;M 1;122;CROISSANT OVOS;1;16,5;0;16,5
909;13/02/2022 08:57;CONSUMIDOR;M 1;128;CROISANT DE CROISSANT QUEIJO;1;29,5;0;29,5
909;13/02/2022 08:57;CONSUMIDOR;M 1;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
910;13/02/2022 09:01;CONSUMIDOR;M 3;122;CROISSANT OVOS;1;16,5;0;16,5
910;13/02/2022 09:01;CONSUMIDOR;M 3;128;CROISANT DE CROISSANT QUEIJO;1;29,5;0;29,5
910;13/02/2022 09:01;CONSUMIDOR;M 3;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
914;13/02/2022 09:13;CONSUMIDOR;M 7;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
914;13/02/2022 09:13;CONSUMIDOR;M 7;139;CROISSANT MUSSATRELA DE;2;25,5;0;51
914;13/02/2022 09:13;CONSUMIDOR;M 7;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
915;13/02/2022 09:15;CONSUMIDOR;M 3;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
915;13/02/2022 09:15;CONSUMIDOR;M 3;37;FOLHADO MISTO COM TAMARA;1;14;0;14
915;13/02/2022 09:15;CONSUMIDOR;M 3;120;BOWL DE IOGURTE FRUTAS AVEIA;1;12,5;0;12,5
915;13/02/2022 09:15;CONSUMIDOR;M 3;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
916;13/02/2022 09:23;CONSUMIDOR;M 8;54;SOURDOUGH AZEITONA E ALECRIM;2;17;0;34
912;13/02/2022 09:32;CONSUMIDOR;M 5;36;FOLHADO FRANGO 160G;1;14;0;14
912;13/02/2022 09:32;CONSUMIDOR;M 5;47;QUICHE FRANGO E ALHO PORO;1;18,5;0;18,5
912;13/02/2022 09:32;CONSUMIDOR;M 5;57;TORRADA FARINA 165G;1;11;0;11
912;13/02/2022 09:32;CONSUMIDOR;M 5;115;MACA GENGIBRE ESPINAFRE LIMAO;1;17,5;0;17,5
911;13/02/2022 09:40;CONSUMIDOR;M 4;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
911;13/02/2022 09:40;CONSUMIDOR;M 4;120;BOWL DE IOGURTE FRUTAS AVEIA;2;12,5;0;25
911;13/02/2022 09:40;CONSUMIDOR;M 4;121;PAO SOURDOUGH OVOS;1;15,5;0;15,5
911;13/02/2022 09:40;CONSUMIDOR;M 4;123;CROISSANT OVOS BACON MEL;1;19,5;0;19,5
911;13/02/2022 09:40;CONSUMIDOR;M 4;129;QUICHE DE FRANGO ALHO PORO;1;18,5;0;18,5
911;13/02/2022 09:40;CONSUMIDOR;M 4;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
917;13/02/2022 09:41;CONSUMIDOR;M 1;36;FOLHADO FRANGO 160G;1;14;0;14
913;13/02/2022 09:43;CONSUMIDOR;M 6;120;BOWL DE IOGURTE FRUTAS AVEIA;1;12,5;0;12,5
913;13/02/2022 09:43;CONSUMIDOR;M 6;123;CROISSANT OVOS BACON MEL;1;19,5;0;19,5
913;13/02/2022 09:43;CONSUMIDOR;M 6;185;CAFE EQUILIBRADO CAPSULA G;1;9;0;9
918;13/02/2022 09:52;CONSUMIDOR;M 3;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
923;13/02/2022 10:23;CONSUMIDOR;M 3;29;BOMBOLONI NUTELLA 80G;1;12;0;12
920;13/02/2022 10:26;CONSUMIDOR;M 4;32;COOKIES 80G;2;7;0;14
920;13/02/2022 10:26;CONSUMIDOR;M 4;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
920;13/02/2022 10:26;CONSUMIDOR;M 4;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
920;13/02/2022 10:26;CONSUMIDOR;M 4;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
921;13/02/2022 10:39;CONSUMIDOR;M 5;47;QUICHE FRANGO E ALHO PORO;1;18,5;0;18,5
921;13/02/2022 10:39;CONSUMIDOR;M 5;57;TORRADA FARINA 165G;1;11;0;11
921;13/02/2022 10:39;CONSUMIDOR;M 5;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
921;13/02/2022 10:39;CONSUMIDOR;M 5;122;CROISSANT OVOS;1;16,5;0;16,5
919;13/02/2022 10:40;CONSUMIDOR;M 1;29;BOMBOLONI NUTELLA 80G;1;12;0;12
919;13/02/2022 10:40;CONSUMIDOR;M 1;123;CROISSANT OVOS BACON MEL;1;19,5;0;19,5
919;13/02/2022 10:40;CONSUMIDOR;M 1;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
924;13/02/2022 10:55;CONSUMIDOR;M 3;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
924;13/02/2022 10:55;CONSUMIDOR;M 3;122;CROISSANT OVOS;1;16,5;0;16,5
922;13/02/2022 11:10;CONSUMIDOR;M 6;35;FOLHADO MACA 80G;1;14,5;0;14,5
922;13/02/2022 11:10;CONSUMIDOR;M 6;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
922;13/02/2022 11:10;CONSUMIDOR;M 6;141;CROISSANT BRIE PARMA MEL DE;2;25,5;0;51
922;13/02/2022 11:10;CONSUMIDOR;M 6;185;CAFE EQUILIBRADO CAPSULA G;1;9;0;9
922;13/02/2022 11:10;CONSUMIDOR;M 6;187;CAFE INTENSO CAPSULA G 150ML;1;9;0;9
925;13/02/2022 11:32;CONSUMIDOR;M 1;32;COOKIES 80G;1;7;0;7
925;13/02/2022 11:32;CONSUMIDOR;M 1;101;PASTILHA DE MENTA UNITARIO;1;2,9;0;2,9
925;13/02/2022 11:32;CONSUMIDOR;M 1;136;CROISSANT DA LARA;1;28,9;0;28,9
925;13/02/2022 11:32;CONSUMIDOR;M 1;140;CROISSANT  TRADICIONAL 80 G;1;10;0;10
925;13/02/2022 11:32;CONSUMIDOR;M 1;181;AGUA MINERAL COM GAS 500 ML;1;8,5;0;8,5
927;13/02/2022 11:47;CONSUMIDOR;M 4;36;FOLHADO FRANGO 160G;1;14;0;14
927;13/02/2022 11:47;CONSUMIDOR;M 4;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
927;13/02/2022 11:47;CONSUMIDOR;M 4;181;AGUA MINERAL COM GAS 500 ML;1;8,5;0;8,5
926;13/02/2022 11:51;CONSUMIDOR;M 3;36;FOLHADO FRANGO 160G;1;14;0;14
926;13/02/2022 11:51;CONSUMIDOR;M 3;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
926;13/02/2022 11:51;CONSUMIDOR;M 3;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
928;13/02/2022 11:56;CONSUMIDOR;M 1;45;PIZZA AL TAGLIO GORGONZOLA E;1;22;0;22
928;13/02/2022 11:56;CONSUMIDOR;M 1;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
928;13/02/2022 11:56;CONSUMIDOR;M 1;176;KUAT GUARANA LATA 350 ML;2;6,5;0;13
929;13/02/2022 13:41;CONSUMIDOR;M 1;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
929;13/02/2022 13:41;CONSUMIDOR;M 1;142;PIZZA AL TAGLIO PEPPERONI 210G;1;21;0;21
930;13/02/2022 15:00;CONSUMIDOR;M 1;35;FOLHADO MACA 80G;1;14,5;0;14,5
930;13/02/2022 15:00;CONSUMIDOR;M 1;42;PASTEL DE NATA 60G;1;8;0;8
930;13/02/2022 15:00;CONSUMIDOR;M 1;145;MINI CROISSANT PAIN DE CHOC;1;21;0;21
933;13/02/2022 16:39;CONSUMIDOR;M 3;29;BOMBOLONI NUTELLA 80G;1;12;0;12
933;13/02/2022 16:39;CONSUMIDOR;M 3;131;QUICHE DE BACON SALADA VERDE;1;18,5;0;18,5
932;13/02/2022 16:40;CONSUMIDOR;M 1;29;BOMBOLONI NUTELLA 80G;1;12;0;12
932;13/02/2022 16:40;CONSUMIDOR;M 1;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
934;13/02/2022 17:21;CONSUMIDOR;M 4;36;FOLHADO FRANGO 160G;2;14;0;28
934;13/02/2022 17:21;CONSUMIDOR;M 4;58;TARTELETE DE MORANGO 120G;1;18;0;18
934;13/02/2022 17:21;CONSUMIDOR;M 4;119;SUCO DE LARANJA 400ML;3;14,5;0;43,5
934;13/02/2022 17:21;CONSUMIDOR;M 4;128;CROISANT DE CROISSANT QUEIJO;1;29,5;0;29,5
934;13/02/2022 17:21;CONSUMIDOR;M 4;131;QUICHE DE BACON SALADA VERDE;1;18,5;0;18,5
934;13/02/2022 17:21;CONSUMIDOR;M 4;136;CROISSANT DA LARA;1;28,9;0;28,9
934;13/02/2022 17:21;CONSUMIDOR;M 4;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
934;13/02/2022 17:21;CONSUMIDOR;M 4;184;CAFE EQUILIBRADO CAPSULA P;2;6;0;12
936;13/02/2022 17:22;CONSUMIDOR;M 5;42;PASTEL DE NATA 60G;1;8;0;8
936;13/02/2022 17:22;CONSUMIDOR;M 5;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
938;13/02/2022 17:24;CONSUMIDOR;M 1;33;CROISSANT  AMENDOAS 100G;1;14;0;14
938;13/02/2022 17:24;CONSUMIDOR;M 1;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
935;13/02/2022 17:26;CONSUMIDOR;M 3;42;PASTEL DE NATA 60G;1;8;0;8
935;13/02/2022 17:26;CONSUMIDOR;M 3;58;TARTELETE DE MORANGO 120G;1;18;0;18
935;13/02/2022 17:26;CONSUMIDOR;M 3;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
937;13/02/2022 17:36;CONSUMIDOR;M 6;37;FOLHADO MISTO COM TAMARA;1;14;0;14
937;13/02/2022 17:36;CONSUMIDOR;M 6;58;TARTELETE DE MORANGO 120G;1;18;0;18
937;13/02/2022 17:36;CONSUMIDOR;M 6;116;COUVE LIMAO ABACAXI HORTELA;1;16,5;0;16,5
942;13/02/2022 17:52;CONSUMIDOR;M 3;131;QUICHE DE BACON SALADA VERDE;1;18,5;0;18,5
941;13/02/2022 17:53;CONSUMIDOR;M 1;127;SANDUICHE DE VEGETAIS HOMMUS;1;25,5;0;25,5
943;13/02/2022 18:05;CONSUMIDOR;M 1;118;CENOURA MACA 400ML;1;16,5;0;16,5
943;13/02/2022 18:05;CONSUMIDOR;M 1;121;PAO SOURDOUGH OVOS;1;15,5;0;15,5
940;13/02/2022 18:25;CONSUMIDOR;M 5;33;CROISSANT  AMENDOAS 100G;1;14;0;14
940;13/02/2022 18:25;CONSUMIDOR;M 5;116;COUVE LIMAO ABACAXI HORTELA;1;16,5;0;16,5
946;13/02/2022 18:27;CONSUMIDOR;M 7;36;FOLHADO FRANGO 160G;1;14;0;14
946;13/02/2022 18:27;CONSUMIDOR;M 7;58;TARTELETE DE MORANGO 120G;1;18;0;18
946;13/02/2022 18:27;CONSUMIDOR;M 7;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
946;13/02/2022 18:27;CONSUMIDOR;M 7;129;QUICHE DE FRANGO ALHO PORO;1;18,5;0;18,5
947;13/02/2022 18:29;CONSUMIDOR;M 8;33;CROISSANT  AMENDOAS 100G;1;14;0;14
947;13/02/2022 18:29;CONSUMIDOR;M 8;47;QUICHE FRANGO E ALHO PORO;1;18,5;0;18,5
944;13/02/2022 18:32;CONSUMIDOR;M 3;41;MINI PAIN AU CHOCOLAT 35G;1;6,5;0;6,5
944;13/02/2022 18:32;CONSUMIDOR;M 3;140;CROISSANT  TRADICIONAL 80 G;1;10;0;10
939;13/02/2022 19:25;CONSUMIDOR;M 4;35;FOLHADO MACA 80G;1;14,5;0;14,5
939;13/02/2022 19:25;CONSUMIDOR;M 4;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
939;13/02/2022 19:25;CONSUMIDOR;M 4;182;AGUA MINERAL SEM GAS 500 ML;3;6,9;0;20,7
939;13/02/2022 19:25;CONSUMIDOR;M 4;186;CAFE INTENSO CAPSULA P 50ML;1;6;0;6
945;13/02/2022 19:31;CONSUMIDOR;M 6;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
945;13/02/2022 19:31;CONSUMIDOR;M 6;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
957;13/02/2022 19:40;CONSUMIDOR;M 3;53;SOURDOUGH GERGELIM 370G;1;17;0;17
949;13/02/2022 19:43;CONSUMIDOR;M 5;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
949;13/02/2022 19:43;CONSUMIDOR;M 5;130;QUICHE DE TOMATE SECO SALADA;1;18,5;0;18,5
949;13/02/2022 19:43;CONSUMIDOR;M 5;145;MINI CROISSANT PAIN DE CHOC;1;21;0;21
948;13/02/2022 19:44;CONSUMIDOR;M 1;46;QUICHE BACON 90G;1;19,5;0;19,5
951;13/02/2022 19:48;CONSUMIDOR;M 8;42;PASTEL DE NATA 60G;1;8;0;8
951;13/02/2022 19:48;CONSUMIDOR;M 8;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
951;13/02/2022 19:48;CONSUMIDOR;M 8;127;SANDUICHE DE VEGETAIS HOMMUS;1;25,5;0;25,5
952;13/02/2022 19:49;CONSUMIDOR;M 9;112;CENOURA GENGIBRE LIMAO 400ML;1;16,5;0;16,5
952;13/02/2022 19:49;CONSUMIDOR;M 9;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
950;13/02/2022 19:53;CONSUMIDOR;M 7;29;BOMBOLONI NUTELLA 80G;1;12;0;12
950;13/02/2022 19:53;CONSUMIDOR;M 7;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
950;13/02/2022 19:53;CONSUMIDOR;M 7;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
950;13/02/2022 19:53;CONSUMIDOR;M 7;185;CAFE EQUILIBRADO CAPSULA G;1;9;0;9
954;13/02/2022 19:53;CONSUMIDOR;M 11;32;COOKIES 80G;1;7;0;7
954;13/02/2022 19:53;CONSUMIDOR;M 11;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
954;13/02/2022 19:53;CONSUMIDOR;M 11;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
958;13/02/2022 19:57;CONSUMIDOR;M 14;50;SOURDOUGH 369G;2;15;0;30
958;13/02/2022 19:57;CONSUMIDOR;M 14;140;CROISSANT  TRADICIONAL 80 G;2;10;0;20
953;13/02/2022 20:02;CONSUMIDOR;M 10;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
953;13/02/2022 20:02;CONSUMIDOR;M 10;32;COOKIES 80G;1;7;0;7
953;13/02/2022 20:02;CONSUMIDOR;M 10;42;PASTEL DE NATA 60G;1;8;0;8
953;13/02/2022 20:02;CONSUMIDOR;M 10;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
953;13/02/2022 20:02;CONSUMIDOR;M 10;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
953;13/02/2022 20:02;CONSUMIDOR;M 10;176;KUAT GUARANA LATA 350 ML;1;6,5;0;6,5
959;13/02/2022 20:09;CONSUMIDOR;M 1;58;TARTELETE DE MORANGO 120G;1;18;0;18
959;13/02/2022 20:09;CONSUMIDOR;M 1;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
959;13/02/2022 20:09;CONSUMIDOR;M 1;131;QUICHE DE BACON SALADA VERDE;1;18,5;0;18,5
959;13/02/2022 20:09;CONSUMIDOR;M 1;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
959;13/02/2022 20:09;CONSUMIDOR;M 1;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
955;13/02/2022 20:10;CONSUMIDOR;M 12;29;BOMBOLONI NUTELLA 80G;1;12;0;12
955;13/02/2022 20:10;CONSUMIDOR;M 12;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
955;13/02/2022 20:10;CONSUMIDOR;M 12;115;MACA GENGIBRE ESPINAFRE LIMAO;1;17,5;0;17,5
955;13/02/2022 20:10;CONSUMIDOR;M 12;128;CROISANT DE CROISSANT QUEIJO;1;29,5;0;29,5
955;13/02/2022 20:10;CONSUMIDOR;M 12;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
961;13/02/2022 20:28;CONSUMIDOR;M 1;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
956;13/02/2022 20:32;CONSUMIDOR;M 13;29;BOMBOLONI NUTELLA 80G;1;12;0;12
956;13/02/2022 20:32;CONSUMIDOR;M 13;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
956;13/02/2022 20:32;CONSUMIDOR;M 13;128;CROISANT DE CROISSANT QUEIJO;1;29,5;0;29,5
956;13/02/2022 20:32;CONSUMIDOR;M 13;142;PIZZA AL TAGLIO PEPPERONI 210G;1;21;0;21
956;13/02/2022 20:32;CONSUMIDOR;M 13;177;COCA COLA LATA 350 ML;1;6,5;0;6,5
964;13/02/2022 20:45;CONSUMIDOR;M 1;58;TARTELETE DE MORANGO 120G;1;18;0;18
965;13/02/2022 20:58;CONSUMIDOR;M 6;32;COOKIES 80G;2;7;0;14
965;13/02/2022 20:58;CONSUMIDOR;M 6;139;CROISSANT MUSSATRELA DE;2;25,5;0;51
965;13/02/2022 20:58;CONSUMIDOR;M 6;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
965;13/02/2022 20:58;CONSUMIDOR;M 6;181;AGUA MINERAL COM GAS 500 ML;1;8,5;0;8,5
966;13/02/2022 20:59;CONSUMIDOR;M 7;32;COOKIES 80G;1;7;0;7
966;13/02/2022 20:59;CONSUMIDOR;M 7;184;CAFE EQUILIBRADO CAPSULA P;2;6;0;12
960;13/02/2022 21:02;CONSUMIDOR;M 3;32;COOKIES 80G;1;7;0;7
960;13/02/2022 21:02;CONSUMIDOR;M 3;58;TARTELETE DE MORANGO 120G;1;18;0;18
960;13/02/2022 21:02;CONSUMIDOR;M 3;123;CROISSANT OVOS BACON MEL;1;19,5;0;19,5
967;13/02/2022 21:09;CONSUMIDOR;M 1;114;ABACAXI CURCUMA GENGIBRE;1;16,5;0;16,5
967;13/02/2022 21:09;CONSUMIDOR;M 1;116;COUVE LIMAO ABACAXI HORTELA;1;16,5;0;16,5
967;13/02/2022 21:09;CONSUMIDOR;M 1;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
967;13/02/2022 21:09;CONSUMIDOR;M 1;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
967;13/02/2022 21:09;CONSUMIDOR;M 1;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
962;13/02/2022 21:18;CONSUMIDOR;M 4;37;FOLHADO MISTO COM TAMARA;1;14;0;14
962;13/02/2022 21:18;CONSUMIDOR;M 4;145;MINI CROISSANT PAIN DE CHOC;1;21;0;21
963;13/02/2022 21:19;CONSUMIDOR;M 5;128;CROISANT DE CROISSANT QUEIJO;1;29,5;0;29,5
968;14/02/2022 06:55;CONSUMIDOR;M 1;51;SOURDOUGH SEMI INTEGRAL 370G;1;16;0;16
968;14/02/2022 06:55;CONSUMIDOR;M 1;140;CROISSANT  TRADICIONAL 80 G;2;10;0;20
969;14/02/2022 07:22;CONSUMIDOR;M 1;121;PAO SOURDOUGH OVOS;1;15,5;0;15,5
970;14/02/2022 07:54;CONSUMIDOR;M 1;116;COUVE LIMAO ABACAXI HORTELA;1;16,5;0;16,5
970;14/02/2022 07:54;CONSUMIDOR;M 1;117;PEPINO MANJERICAO HORTELA;1;16,5;0;16,5
970;14/02/2022 07:54;CONSUMIDOR;M 1;120;BOWL DE IOGURTE FRUTAS AVEIA;1;12,5;0;12,5
970;14/02/2022 07:54;CONSUMIDOR;M 1;121;PAO SOURDOUGH OVOS;1;15,5;0;15,5
970;14/02/2022 07:54;CONSUMIDOR;M 1;180;SACHE MANTEIGA 10G;1;2;0;2
971;14/02/2022 08:33;CONSUMIDOR;M 1;41;MINI PAIN AU CHOCOLAT 35G;1;6,5;0;6,5
973;14/02/2022 08:48;CONSUMIDOR;M 4;110;ABACAXI PEPINO PIMENTA 400ML;1;16,5;0;16,5
973;14/02/2022 08:48;CONSUMIDOR;M 4;123;CROISSANT OVOS BACON MEL;1;19,5;0;19,5
973;14/02/2022 08:48;CONSUMIDOR;M 4;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
974;14/02/2022 09:35;CONSUMIDOR;M 1;50;SOURDOUGH 369G;1;15;0;15
974;14/02/2022 09:35;CONSUMIDOR;M 1;53;SOURDOUGH GERGELIM 370G;1;17;0;17
974;14/02/2022 09:35;CONSUMIDOR;M 1;120;BOWL DE IOGURTE FRUTAS AVEIA;1;12,5;0;12,5
974;14/02/2022 09:35;CONSUMIDOR;M 1;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
974;14/02/2022 09:35;CONSUMIDOR;M 1;126;SANDUICHE MISTO MOSTARDA NO;1;23,5;0;23,5
974;14/02/2022 09:35;CONSUMIDOR;M 1;140;CROISSANT  TRADICIONAL 80 G;1;10;0;10
975;14/02/2022 09:36;CONSUMIDOR;M 3;48;QUICHE TOMATE SECO E;1;18,5;0;18,5
976;14/02/2022 10:30;CONSUMIDOR;M 1;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
977;14/02/2022 12:15;CONSUMIDOR;M 1;41;MINI PAIN AU CHOCOLAT 35G;1;6,5;0;6,5
977;14/02/2022 12:15;CONSUMIDOR;M 1;181;AGUA MINERAL COM GAS 500 ML;2;8,5;0;17
979;14/02/2022 15:26;CONSUMIDOR;M 3;140;CROISSANT  TRADICIONAL 80 G;3;10;0;30
979;14/02/2022 15:26;CONSUMIDOR;M 3;145;MINI CROISSANT PAIN DE CHOC;1;21;0;21
979;14/02/2022 15:26;CONSUMIDOR;M 3;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
980;14/02/2022 15:29;CONSUMIDOR;M 3;58;TARTELETE DE MORANGO 120G;1;18;0;18
980;14/02/2022 15:29;CONSUMIDOR;M 3;130;QUICHE DE TOMATE SECO SALADA;1;18,5;0;18,5
978;14/02/2022 15:47;CONSUMIDOR;M 1;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
978;14/02/2022 15:47;CONSUMIDOR;M 1;184;CAFE EQUILIBRADO CAPSULA P;1;6;0;6
978;14/02/2022 15:47;CONSUMIDOR;M 1;185;CAFE EQUILIBRADO CAPSULA G;1;9;0;9
981;14/02/2022 15:53;CONSUMIDOR;M 1;128;CROISANT DE CROISSANT QUEIJO;1;29,5;0;29,5
981;14/02/2022 15:53;CONSUMIDOR;M 1;177;COCA COLA LATA 350 ML;1;6,5;0;6,5
982;14/02/2022 16:04;CONSUMIDOR;M 1;130;QUICHE DE TOMATE SECO SALADA;1;18,5;0;18,5
982;14/02/2022 16:04;CONSUMIDOR;M 1;131;QUICHE DE BACON SALADA VERDE;1;18,5;0;18,5
983;14/02/2022 16:07;CONSUMIDOR;M 3;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
983;14/02/2022 16:07;CONSUMIDOR;M 3;130;QUICHE DE TOMATE SECO SALADA;1;18,5;0;18,5
985;14/02/2022 16:23;CONSUMIDOR;M 3;46;QUICHE BACON 90G;1;19,5;0;19,5
984;14/02/2022 16:23;CONSUMIDOR;M 1;140;CROISSANT  TRADICIONAL 80 G;2;10;0;20
986;14/02/2022 16:31;CONSUMIDOR;M 4;130;QUICHE DE TOMATE SECO SALADA;1;18,5;0;18,5
